[-84.783447265625, -1.2168445587158203, -1.3591457605361938]
[-84.82674407958984, -1.076431155204773, -1.3779915571212769]
[-84.87939453125, -1.0590795278549194, -1.4943535327911377]
[-85.0051040649414, -1.0645601749420166, -1.8462146520614624]
[-85.06307983398438, -1.067492127418518, -2.033620595932007]
[-85.16780853271484, -1.1091904640197754, -2.3314006328582764]
[-85.22824096679688, -1.1286356449127197, -2.445006847381592]
[-85.3637924194336, -1.2841565608978271, -2.5823745727539062]
[-85.43855285644531, -1.3054450750350952, -2.6461498737335205]
[-85.54283142089844, -1.3104915618896484, -2.684340000152588]
[-85.56714630126953, -1.3117104768753052, -2.787966251373291]
[-85.57490539550781, -1.312111496925354, -2.8985354900360107]
[-85.60096740722656, -1.3134597539901733, -3.013932704925537]
[-85.64159393310547, -1.3156344890594482, -3.0678551197052]
[-85.7608871459961, -1.30076265335083, -3.1196258068084717]
[-85.88458251953125, -1.3075543642044067, -3.1088249683380127]
[-86.01425170898438, -1.314739465713501, -3.097456693649292]
[-86.13595581054688, -1.3216502666473389, -3.0866029262542725]
[-86.24625396728516, -1.3281781673431396, -3.07657790184021]
[-86.35722351074219, -1.3349521160125732, -3.0664520263671875]
[-86.43299102783203, -1.3396930694580078, -3.059478759765625]
[-86.5167007446289, -1.337121605873108, -3.0515003204345703]
[-86.60568237304688, -1.3347374200820923, -3.0432076454162598]
[-86.69276428222656, -1.3402360677719116, -3.0351600646972656]
[-86.78007507324219, -1.3454821109771729, -3.0273284912109375]
[-86.89947509765625, -1.3524879217147827, -3.0167083740234375]
[-87.01256561279297, -1.3589898347854614, -3.0066399574279785]
[-87.12505340576172, -1.3351181745529175, -2.9968104362487793]
[-87.23870849609375, -1.3413300514221191, -2.9869842529296875]
[-87.35020446777344, -1.3473732471466064, -2.9773595333099365]
[-87.39031982421875, -1.349574089050293, -2.9430205821990967]
[-87.4674301147461, -1.3537216186523438, -2.8719751834869385]
[-87.54210662841797, -1.3576436042785645, -2.8169798851013184]
[-87.62385559082031, -1.3121967315673828, -2.810206890106201]
[-87.70730590820312, -1.241622805595398, -2.8034489154815674]
[-87.72513580322266, -1.12413489818573, -2.802314043045044]
[-87.80061340332031, -0.9440749883651733, -2.798767566680908]
[-87.83524322509766, -0.7178868651390076, -2.799286365509033]
[-87.86780548095703, -0.48236995935440063, -2.768240451812744]
[-87.94707489013672, -0.29906946420669556, -2.764178991317749]
[-88.11544799804688, -0.16758941113948822, -2.754331588745117]
[-88.26531219482422, -0.15978993475437164, -2.7452950477600098]
[-88.44784545898438, -0.16670455038547516, -2.734959125518799]
[-88.61331939697266, -0.174414724111557, -2.7252449989318848]
[-88.78025817871094, -0.18242160975933075, -2.780512571334839]
[-88.9072036743164, -0.18881255388259888, -2.772812604904175]
[-89.02376556396484, -0.19480128586292267, -2.765781879425049]
[-89.08335876464844, -0.1981365829706192, -2.7869675159454346]
[-89.1428451538086, -0.201554536819458, -2.7915611267089844]
[-89.17024230957031, -0.20315757393836975, -2.789846658706665]
[-89.17024230957031, -0.20315757393836975, -2.789846658706665]
[-89.17024230957031, -0.20315757393836975, -2.789846658706665]
[-89.215087890625, -0.19228416681289673, -2.8066186904907227]
[-89.23119354248047, -0.16233795881271362, -2.805756092071533]
[-89.23233032226562, -0.13889466226100922, -2.8057498931884766]
[-89.23464965820312, -0.09107304364442825, -2.805738687515259]
[-89.23616790771484, -0.05964907258749008, -2.805732488632202]
[-89.2371826171875, -0.038787249475717545, -2.8057286739349365]
[-89.2383041381836, -0.015443774871528149, -2.80572509765625]
[-89.2383041381836, -0.015443774871528149, -2.80572509765625]
[-89.2383041381836, -0.015443774871528149, -2.80572509765625]
[-89.2383041381836, -0.015443774871528149, -2.80572509765625]
[-89.2383041381836, -0.015443774871528149, -2.80572509765625]
[-89.23715209960938, -0.039190396666526794, -2.8057286739349365]
[-89.23545837402344, -0.0742579996585846, -2.805734872817993]
[-89.23361206054688, -0.11260607093572617, -2.805743455886841]
[-89.23162078857422, -0.1535290628671646, -2.805753707885742]
[-89.22978973388672, -0.191550612449646, -2.8057639598846436]
[-89.2130355834961, -0.22456999123096466, -2.806612253189087]
[-89.17659759521484, -0.2523808777332306, -2.808579206466675]
[-89.13599395751953, -0.2545405328273773, -2.810849666595459]
[-89.09307098388672, -0.25214657187461853, -2.8132736682891846]
[-89.05104064941406, -0.24986398220062256, -2.815641164779663]
[-89.01295471191406, -0.2478640377521515, -2.81777286529541]
[-88.97750091552734, -0.2460293024778366, -2.8197476863861084]
[-88.9522476196289, -0.24474532902240753, -2.8211519718170166]
[-88.95296478271484, -0.2447797805070877, -2.8352484703063965]
[-88.95466613769531, -0.24486149847507477, -2.868523359298706]
[-88.95661926269531, -0.24495744705200195, -2.9071455001831055]
[-88.95841217041016, -0.24504567682743073, -2.9427297115325928]
[-88.96411895751953, -0.24533946812152863, -2.9668734073638916]
[-88.99498748779297, -0.2469569742679596, -2.9652063846588135]
[-89.02816772460938, -0.24871453642845154, -2.963428020477295]
[-89.05986022949219, -0.25040748715400696, -2.9617252349853516]
[-89.0943603515625, -0.2522694766521454, -2.9598569869995117]
[-89.12759399414062, -0.25406235456466675, -2.958056926727295]
[-89.15796661376953, -0.2556920349597931, -2.9564108848571777]
[-89.1885757446289, -0.257328063249588, -2.9547536373138428]
[-89.22305297851562, -0.2591613531112671, -2.952895402908325]
[-89.27735137939453, -0.2620469629764557, -2.9499528408050537]
[-89.31660461425781, -0.2641458213329315, -2.947817325592041]
[-89.35309600830078, -0.2661139965057373, -2.9458210468292236]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.379150390625, -0.2675202488899231, -2.9443910121917725]
[-89.40423583984375, -0.26879772543907166, -2.943115234375]
[-89.43550872802734, -0.2703987658023834, -2.941547155380249]
[-89.45738220214844, -0.25790777802467346, -2.9404890537261963]
[-89.49388122558594, -0.25531628727912903, -2.9386866092681885]
[-89.53209686279297, -0.2572999596595764, -2.9367995262145996]
[-89.56764221191406, -0.24535159766674042, -2.935091972351074]
[-89.59867858886719, -0.2242872565984726, -2.9336347579956055]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.6036148071289, -0.22454926371574402, -2.9333953857421875]
[-89.60420227050781, -0.22457820177078247, -2.947251319885254]
[-89.6055908203125, -0.22464978694915771, -2.980349540710449]
[-89.6070327758789, -0.2247234582901001, -3.014460325241089]
[-89.60850524902344, -0.22480040788650513, -3.0490190982818604]
[-89.60980987548828, -0.2248702347278595, -3.080120801925659]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.61038970947266, -0.22490163147449493, -3.093897819519043]
[-89.63494873046875, -0.22617954015731812, -3.092886209487915]
[-89.67088317871094, -0.21421119570732117, -3.0914556980133057]
[-89.71117401123047, -0.18434056639671326, -3.089909076690674]
[-89.73869323730469, -0.15788567066192627, -3.0888895988464355]
[-89.78302764892578, -0.11082471162080765, -3.0872955322265625]
[-89.8203353881836, -0.020159108564257622, -3.086087942123413]
[-89.85824584960938, 0.0312507264316082, -3.084834098815918]
[-89.87117004394531, 0.10222598910331726, -3.084510564804077]
[-89.87660217285156, 0.20447303354740143, -3.0845115184783936]
[-89.87885284423828, 0.24673403799533844, -3.084514617919922]
[-89.88201141357422, 0.3060859143733978, -3.084521770477295]
[-89.8843994140625, 0.3509465754032135, -3.0845296382904053]
[-89.89231872558594, 0.35874688625335693, -3.058837652206421]
[-89.90081024169922, 0.3665030598640442, -3.0496084690093994]
[-89.91629791259766, 0.38813185691833496, -3.0355782508850098]
[-89.94928741455078, 0.42522796988487244, -3.004033327102661]
[-89.98096466064453, 0.45921775698661804, -2.97965669631958]
[-90.00675964355469, 0.4900656044483185, -2.979046106338501]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00747680664062, 0.5040206909179688, -2.979050636291504]
[-90.00794982910156, 0.5039967894554138, -2.9928479194641113]
[-90.00809478759766, 0.5039888620376587, -2.9972386360168457]
[-89.9939193725586, 0.5047865509986877, -2.9976179599761963]
[-89.91966247558594, 0.5089089274406433, -2.999621629714966]
[-89.91966247558594, 0.5089089274406433, -2.999621629714966]
[-89.89753723144531, 0.5101206302642822, -3.000211000442505]
[-89.86727142333984, 0.5117617249488831, -3.001014471054077]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.85346984863281, 0.5125054121017456, -3.00137996673584]
[-89.84376525878906, 0.5130118727684021, -3.001547336578369]
[-89.82023620605469, 0.5142303705215454, -3.00195574760437]
[-89.78975677490234, 0.5157963037490845, -3.002474784851074]
[-89.7602767944336, 0.5172948241233826, -3.002978563308716]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74626159667969, 0.518005907535553, -3.003215789794922]
[-89.74588775634766, 0.5136306285858154, -2.99834942817688]
[-89.74346923828125, 0.4854145646095276, -2.964606761932373]
[-89.72549438476562, 0.45393627882003784, -2.9282188415527344]
[-89.68775177001953, 0.4192981719970703, -2.898336887359619]
[-89.64473724365234, 0.3803401291370392, -2.894892930984497]
[-89.59578704833984, 0.33533334732055664, -2.895996570587158]
[-89.5382080078125, 0.28509989380836487, -2.8973751068115234]
[-89.47592163085938, 0.23234540224075317, -2.8989474773406982]
[-89.41014099121094, 0.18057593703269958, -2.900676727294922]
[-89.34174346923828, 0.13388921320438385, -2.902527332305908]
[-89.27569580078125, 0.09096235781908035, -2.9043667316436768]
[-89.20991516113281, 0.0566098615527153, -2.880239963531494]
[-89.12809753417969, 0.016507839784026146, -2.834096670150757]
[-89.09011840820312, -0.004174584522843361, -2.8113579750061035]
[-89.03863525390625, -0.04178251326084137, -2.7830004692077637]
[-88.9902114868164, -0.0826861634850502, -2.7713680267333984]
[-88.94528198242188, -0.1252194344997406, -2.7727882862091064]
[-88.9030990600586, -0.1709102839231491, -2.774136543273926]
[-88.86393737792969, -0.2138703167438507, -2.775402069091797]
[-88.82129669189453, -0.251585453748703, -2.776820421218872]
[-88.77657318115234, -0.28414493799209595, -2.7783420085906982]
[-88.7320556640625, -0.31515178084373474, -2.7798819541931152]
[-88.6650619506836, -0.3572094738483429, -2.78226375579834]
[-88.60848999023438, -0.3905893862247467, -2.7843291759490967]
[-88.54615020751953, -0.42416322231292725, -2.786644220352173]
[-88.43907165527344, -0.4241124391555786, -2.7918155193328857]
[-88.1377944946289, -0.5002962350845337, -2.811089277267456]
[-87.94554138183594, -0.5346246957778931, -2.8244919776916504]
[-87.73770141601562, -0.5529641509056091, -2.8389892578125]
[-87.47315979003906, -0.5835705399513245, -2.8558125495910645]
[-87.15687561035156, -0.6051191687583923, -2.8260722160339355]
[-86.80538177490234, -0.6091944575309753, -2.8329546451568604]
[-86.42644500732422, -0.639284610748291, -2.8584961891174316]
[-86.00375366210938, -0.6837632656097412, -2.887197494506836]
[-85.47763061523438, -0.7555867433547974, -2.8897175788879395]
[-84.88352966308594, -0.8580254912376404, -2.929210662841797]
[-84.24308776855469, -0.9809473156929016, -2.9551708698272705]
[-83.56405639648438, -1.1308391094207764, -2.9037582874298096]
[-82.82987976074219, -1.2707751989364624, -2.884970188140869]
[-82.33650970458984, -1.3480616807937622, -2.8759875297546387]
[-81.55476379394531, -1.461660385131836, -2.8611159324645996]
[-80.48216247558594, -1.6160632371902466, -2.915466785430908]
[-79.9124755859375, -1.7013311386108398, -2.9318161010742188]
[-78.73023986816406, -1.8637067079544067, -3.005265712738037]
[-78.12244415283203, -1.9524046182632446, -3.062054395675659]
[-76.8233642578125, -2.1247410774230957, -3.1489856243133545]
[-75.8157730102539, -2.2638745307922363, -3.19985032081604]
[-75.126953125, -2.335787534713745, -3.220890522003174]
[-74.06907653808594, -2.435204267501831, -3.2914695739746094]
[-72.63653564453125, -2.5622775554656982, -3.433159351348877]
[-71.92274475097656, -2.6417300701141357, -3.502866744995117]
[-70.82412719726562, -2.764589786529541, -3.578850746154785]
[-69.70842742919922, -2.90309739112854, -3.670579433441162]
[-68.55455780029297, -3.040053606033325, -3.6584384441375732]
[-67.36931610107422, -3.1762070655822754, -3.6809885501861572]
[-66.15165710449219, -3.297136068344116, -3.7089545726776123]
[-64.93112182617188, -3.415970802307129, -3.7502524852752686]
[-63.68004608154297, -3.5192885398864746, -3.8010785579681396]
[-62.38072967529297, -3.618133544921875, -3.8643901348114014]
[-61.07262420654297, -3.6925430297851562, -3.986104965209961]
[-59.73592758178711, -3.759751796722412, -4.093420028686523]
[-58.40184020996094, -3.8038992881774902, -4.264625549316406]
[-56.63228988647461, -3.854346752166748, -4.488381862640381]
[-55.3312873840332, -3.844823122024536, -4.648770332336426]
[-54.05223083496094, -3.8681554794311523, -4.802455425262451]
[-52.7812614440918, -3.9265661239624023, -4.9530510902404785]
[-51.56647491455078, -4.016304016113281, -5.063353538513184]
[-50.36792755126953, -4.083539962768555, -5.202145099639893]
[-49.234798431396484, -4.1466546058654785, -5.270666122436523]
[-48.162689208984375, -4.256282329559326, -5.268322467803955]
[-47.157066345214844, -4.371281623840332, -5.245514392852783]
[-46.19579315185547, -4.39362907409668, -5.215114116668701]
[-45.27716064453125, -4.392889976501465, -5.183826446533203]
[-44.427764892578125, -4.364095211029053, -5.152132034301758]
[-43.5931282043457, -4.323925495147705, -5.091673374176025]
[-42.76985168457031, -4.290619850158691, -5.028666019439697]
[-42.001304626464844, -4.2671003341674805, -4.9574151039123535]
[-41.23693084716797, -4.246602535247803, -4.877457141876221]
[-40.47947311401367, -4.24568510055542, -4.819979667663574]
[-39.70512008666992, -4.3442559242248535, -4.793654918670654]
[-38.921958923339844, -4.50229024887085, -4.835726261138916]
[-38.11613845825195, -4.719961166381836, -4.910162925720215]
[-37.31187057495117, -4.985994338989258, -4.998960971832275]
[-36.48322677612305, -5.296563625335693, -4.989765167236328]
[-35.64866256713867, -5.6656999588012695, -4.978857040405273]
[-34.821292877197266, -6.054925441741943, -4.913569450378418]
[-34.04328918457031, -6.41680383682251, -4.850987434387207]
[-33.28330612182617, -6.78228759765625, -4.791351318359375]
[-32.612335205078125, -7.0919013023376465, -4.710485458374023]
[-32.19509506225586, -7.232936382293701, -4.6491546630859375]
[-31.377431869506836, -7.371162414550781, -4.563596725463867]
[-30.883604049682617, -7.3460612297058105, -4.458041667938232]
[-30.470685958862305, -7.3259148597717285, -4.356220722198486]
[-30.23455238342285, -7.314330577850342, -4.2865309715271]
[-29.897777557373047, -7.296017169952393, -4.18025016784668]
[-29.7340087890625, -7.286137580871582, -4.211942195892334]
[-29.6290225982666, -7.279571056365967, -4.232980251312256]
[-29.595670700073242, -7.2615180015563965, -4.2531046867370605]
[-29.572004318237305, -7.148398399353027, -4.36592435836792]
[-29.578866958618164, -7.073519706726074, -4.380385875701904]
[-29.591522216796875, -6.965390205383301, -4.4223809242248535]
[-29.6564998626709, -6.832142353057861, -4.458962440490723]
[-29.708438873291016, -6.6365156173706055, -4.450372219085693]
[-29.76023292541504, -6.492063999176025, -4.441745281219482]
[-29.87493324279785, -6.389006614685059, -4.421636581420898]
[-29.984363555908203, -6.3672404289245605, -4.402078151702881]
[-30.11280059814453, -6.375831127166748, -4.379255771636963]
[-30.189794540405273, -6.381098747253418, -4.413800239562988]
[-30.306825637817383, -6.389273166656494, -4.409608840942383]
[-30.404802322387695, -6.396323204040527, -4.3920578956604]
[-30.471229553222656, -6.4013261795043945, -4.380091667175293]
[-30.54002571105957, -6.406745433807373, -4.377423286437988]
[-30.628808975219727, -6.414196491241455, -4.430236339569092]
[-30.702909469604492, -6.4205851554870605, -4.476805686950684]
[-30.772777557373047, -6.426851272583008, -4.518688678741455]
[-30.84219741821289, -6.433297634124756, -4.514253616333008]
[-30.893442153930664, -6.438163757324219, -4.504473686218262]
[-30.902605056762695, -6.439040660858154, -4.502725601196289]
[-30.95853042602539, -6.4443769454956055, -4.492053031921387]
[-30.984310150146484, -6.446829795837402, -4.487146377563477]
[-31.000839233398438, -6.448396682739258, -4.484014511108398]
[-31.050418853759766, -6.436120510101318, -4.474792003631592]
[-31.111785888671875, -6.441827774047852, -4.46331262588501]
[-31.186172485351562, -6.448680877685547, -4.449431896209717]
[-31.311182022094727, -6.459288597106934, -4.427589416503906]
[-31.460308074951172, -6.471529960632324, -4.401982307434082]
[-31.678009033203125, -6.489882946014404, -4.419960975646973]
[-31.92233657836914, -6.5089826583862305, -4.475082874298096]
[-32.20426559448242, -6.530526638031006, -4.538349151611328]
[-32.49921417236328, -6.552452087402344, -4.602032661437988]
[-32.824886322021484, -6.576586723327637, -4.623444080352783]
[-33.116756439208984, -6.598475933074951, -4.689829349517822]
[-33.42817687988281, -6.621569633483887, -4.755842685699463]
[-33.69462585449219, -6.642143249511719, -4.773875713348389]
[-33.93028259277344, -6.6610331535339355, -4.75779390335083]
[-34.140594482421875, -6.678755760192871, -4.775378227233887]
[-34.30967712402344, -6.6939473152160645, -4.745491027832031]
[-34.450435638427734, -6.706873893737793, -4.720300674438477]
[-34.559722900390625, -6.717179775238037, -4.700476169586182]
[-34.641910552978516, -6.725074768066406, -4.685399055480957]
[-34.701969146728516, -6.7310791015625, -4.67407751083374]
[-34.71029281616211, -6.731921672821045, -4.672507286071777]
[-34.71029281616211, -6.731921672821045, -4.672507286071777]
[-34.73090362548828, -6.734075546264648, -4.668606281280518]
[-34.74653244018555, -6.735711574554443, -4.665652275085449]
[-34.74653244018555, -6.735711574554443, -4.665652275085449]
[-34.74653244018555, -6.735711574554443, -4.665652275085449]
[-34.74653244018555, -6.735711574554443, -4.665652275085449]
[-34.74687194824219, -6.7357611656188965, -4.6702117919921875]
[-34.748870849609375, -6.736047267913818, -4.697072982788086]
[-34.75087356567383, -6.736331462860107, -4.723954677581787]
[-34.75120162963867, -6.736375331878662, -4.728403568267822]
[-34.75574493408203, -6.736843585968018, -4.727543354034424]
[-34.828155517578125, -6.743951797485352, -4.714373588562012]
[-34.92485809326172, -6.753467082977295, -4.696667671203613]
[-35.00922775268555, -6.762022972106934, -4.680686950683594]
[-35.124290466308594, -6.773125648498535, -4.659761428833008]
[-35.25349044799805, -6.785496711730957, -4.63622522354126]
[-35.406978607177734, -6.80010461807251, -4.608198165893555]
[-35.547420501708984, -6.8133864402771, -4.582441806793213]
